geolocation_zip_code_prefix,geolocation_state,geolocation_city,geolocation_lat,geolocation_lng
86895,PR,novo itacolomi,-23.764646287133385,-51.50670842013357
86900,PR,jandaia do sul,-23.602640172477905,-51.64462895045748
86910,PR,marumbi,-23.707128307234576,-51.64021911651314
86920,PR,kalore,-23.829551758004246,-51.673146659620464
86925,PR,borrazopolis,-23.940308283437165,-51.58505898535172
86930,PR,sao joao do ivai,-23.99309219216552,-51.81904769042115
86931,PR,luar,-23.95750124255124,-51.91579375954426
86932,PR,ubauna,-24.09037503784736,-54.25582528430819
86935,PR,lunardelli,-24.078303839543118,-51.74316972587674
86938,PR,godoy moreira,-24.194417006485597,-51.92476732459786
86940,PR,bom sucesso,-23.709454281178964,-51.76772945296019
86945,PR,sao pedro do ivai,-23.89536460123285,-51.81047496679286
86950,PR,fenix,-23.915806160864864,-51.97929774709472
86960,PR,barbosa ferraz,-24.027819610890568,-52.0095616878866
86970,PR,corumbatai do sul,-24.100902984412,-52.11706917509925
86975,PR,mandaguari,-23.522031464520428,-51.67810687798832
86990,PR,marialva,-23.48424649843357,-51.79910751418011
86995,PR,aquidaban,-23.584743000000003,-51.90274349999999
87005,PR,maringa,-23.442786432140473,-51.927919071767306
87010,PR,maringa,-23.43728233812348,-51.93541921920302
87013,PR,maringa,-23.422729566272995,-51.93823941222479
87014,PR,maringa,-23.429159161345137,-51.94828267950595
87015,PR,maringa,-23.42856919716732,-51.9587280467378
87020,PR,maringa,-23.41229910503148,-51.94243194056059
87023,PR,maringa,-23.390219954140758,-51.93560091080626
87024,PR,maringa,-23.370014783711838,-51.94435091370054
87025,PR,maringa,-23.38234886127758,-51.9280498300931
87030,PR,maringa,-23.413467781077184,-51.92736371097662
87031,PR,maringa,-23.421979830654045,-51.934053778463486
87033,PR,maringa,-23.40060648893704,-51.918823991626795
87035,PR,maringa,-23.388016197726035,-51.908883458086315
87040,PR,maringa,-23.41339812830151,-51.907623145382615
87043,PR,maringa,-23.40126631409471,-51.89430327873194
87045,PR,maringa,-23.42472973480771,-51.895988295413886
87047,PR,maringa,-23.414402396603887,-51.8859212201866
87050,PR,maringa,-23.43055646770586,-51.918068057453844
87053,PR,maringa,-23.45851366360124,-51.919676278761465
87055,PR,maringa,-23.45079620120265,-51.90447442929688
87060,PR,maringa,-23.44923382051202,-51.9539025599854
87062,PR,maringa,-23.465021926000798,-51.9514792561666
87063,PR,maringa,-23.468198465714533,-51.92501586662367
87065,PR,maringa,-23.44418635899099,-51.97642000280781
87070,PR,maringa,-23.41288692925325,-51.980651591146724
87075,PR,maringa,-23.39598608627078,-51.97480200538543
87080,PR,maringa,-23.407714289226607,-51.95839754596774
87083,PR,maringa,-23.38821946517614,-51.95471887856201
87103,PR,maringa,-23.381521738306414,-52.046076582885895
87105,PR,maringa,-23.41230898632022,-51.93040254699943
87110,PR,sarandi,-23.44161629807231,-51.87375715951959
87111,PR,sarandi,-23.447680670148213,-51.87010088654475
87112,PR,sarandi,-23.455198189145175,-51.87732342540248
87113,PR,sarandi,-23.43261872281492,-51.873491858715866
87114,PR,sarandi,-23.433485115805592,-51.86622008592434
87117,PR,sarandi,-23.470819980848265,-51.87608980315604
87118,PR,sarandi,-23.437954884287347,-51.87662625573039
87120,PR,floresta,-23.613895258457056,-52.08241318974193
87130,PR,ivatuba,-23.611764662591792,-52.2067351672597
87140,PR,paicandu,-23.45681129567523,-52.03991843678624
87145,PR,agua boa paicandu,-23.50180568783496,-52.15092591967641
87155,PR,doutor camargo,-23.554710585490156,-52.21842075679833
87160,PR,mandaguacu,-23.344026174581547,-52.09939377711934
87165,PR,pulinopolis,-23.343247176994566,-52.09326980253107
87170,PR,ourizona,-23.405000698943358,-52.19415719745681
87175,PR,itambe,-23.65925095428814,-51.9897442056875
87180,PR,presidente castelo branco,-23.277553304356694,-52.15426602508382
87185,PR,florai,-23.317942878082864,-52.30685530284691
87190,PR,sao jorge do ivai,-23.43462139748457,-52.2925104281208
87200,PR,cianorte,-23.655835677113725,-52.60976283809376
87201,PR,cianorte,-23.647457010485564,-52.61270089361485
87202,PR,cianorte,-23.652559237747028,-52.628166848796205
87203,PR,cianorte,-23.656347955157923,-52.62853973025549
87204,PR,cianorte,-23.65769692472726,-52.631909488886116
87205,PR,cianorte,-23.671830138074505,-52.633155883141626
87206,PR,cianorte,-23.68757594408215,-52.633500127133395
87207,PR,cianorte,-23.675187563404023,-52.62260383233862
87208,PR,cianorte,-23.671704893738134,-52.6089618267049
87209,PR,cianorte,-23.664825057045746,-52.59632592296514
87210,PR,cianorte,-23.658321480377154,-52.59025752194806
87214,PR,cianorte vidigal,-23.605166556102972,-52.51895054839068
87215,PR,sao manoel do parana,-23.39235508459097,-52.636351609482205
87220,PR,sao tome,-23.535477037314056,-52.58933520827306
87225,PR,japura,-23.471936210301262,-52.55552269435194
87230,PR,jussara,-23.62269852775967,-52.470204759109286
87235,PR,indianopolis,-23.479174259233204,-52.69679855467132
87240,PR,terra boa,-23.77076250022671,-52.44779388407056
87250,PR,peabiru,-23.916494980585718,-52.34486384784392
87260,PR,araruna,-23.930596381433215,-52.49965451241398
87265,PR,quinta do sol,-23.84989566446486,-52.13216445311929
87270,PR,engenheiro beltrao,-23.799832164093214,-52.262889979387595
87275,PR,ivailandia,-25.461736093254093,-49.28672191326677
87280,PR,iretama,-24.40895635252362,-52.10056846396219
87290,PR,luiziana,-24.284288514974495,-52.2767681817877
87300,PR,campo mourao,-24.04178526977379,-52.371323875941
87301,PR,campo mourao,-24.04983472835468,-52.377171527665105
87302,PR,campo mourao,-24.043086445744862,-52.38611863420568
87303,PR,campo mourao,-24.033991030911004,-52.37620440652577
87305,PR,campo mourao,-24.048511872742857,-52.40014858896852
87306,PR,campo mourao,-24.053720451618805,-52.41457961990768
87307,PR,campo mourao,-24.0469444354564,-52.36576097795509
87308,PR,campo mourao,-24.025809419309308,-52.37117825711712
87309,PR,campo mourao,-24.02069309611392,-52.36061741256698
87310,PR,campo mourao,-24.01633394761107,-52.35314380350762
87320,PR,roncador,-24.593584198578863,-52.278683067116035
87325,PR,farol,-24.095231428626477,-52.62324187707923
87330,PR,nova cantu,-24.672427042671547,-52.570561235786535
87340,PR,mambore,-24.314489357030265,-52.52931394412359
87345,PR,campina da lagoa,-24.59211804443721,-52.80376414808603
87355,PR,juranda,-24.418527499879367,-52.847072516745065
87357,PR,rio verde,-24.474612953774336,-52.87775898122082
87360,PR,goioere,-24.185808308289147,-53.02539695194218
87365,PR,quarto centenario,-24.279611312394454,-53.07438449448682
87370,PR,moreira sales,-24.052759953577695,-53.006031713245434
87375,PR,parana d'oeste,-24.11038259348804,-52.88769154877284
87380,PR,janiopolis,-24.137654185687932,-52.783200444253055
87390,PR,boa esao pauloeranca,-24.243437313871414,-52.78724116888893
87395,PR,rancho alegre d oeste,-24.302521866513157,-52.95856558153324
87400,PR,cruzeiro do oeste,-23.804841608515627,-53.02511550877522
87408,PR,sao silvestre,-23.531909363369728,-53.08404426440178
87430,PR,tapejara,-23.734136175903966,-52.86600308420135
87450,PR,tuneiras do oeste,-23.867050456733224,-52.87479294506374
87470,PR,mariluz,-24.01063036030515,-53.1516091993086
87480,PR,maria helena,-23.61625127825258,-53.205977209861764
87485,PR,douradina,-23.382482308084317,-53.29169365730963
87490,PR,nova olimpia,-23.471959669709687,-53.08880913650745
87501,PR,umuarama,-23.763198277878153,-53.31010177068324
87502,PR,umuarama,-23.758681645959967,-53.29655313761005
87503,PR,umuarama,-23.767701146402782,-53.32046065256872
87504,PR,umuarama,-23.751572000886878,-53.30201313629071
87505,PR,umuarama,-23.77014297308171,-53.29383938536398
87506,PR,umuarama,-23.78078197463648,-53.31784080330025
87507,PR,umuarama,-23.785628183429985,-53.29690046819706
87508,PR,umuarama,-23.778585087933894,-53.33112252698988
87509,PR,umuarama,-23.74312041414638,-53.31887456311483
87510,PR,umuarama,-23.768462760069767,-53.334625622338216
87518,PR,serra dos dourados,-23.619535425600905,-53.38212068195976
87520,PR,umuarama,-23.76955770437192,-53.19810145851718
87521,PR,santa eliza,-23.528248370590234,-53.465362305897145
87525,PR,ivate,-23.406556151938968,-53.370886062020105
87528,PR,alto paraiso,-23.506786676066692,-53.72913819903985
87530,PR,icaraima,-23.393035207737626,-53.620758051033896
87535,PR,xambre,-23.73375686495841,-53.50735122630629
87538,PR,perobal,-23.894779494236516,-53.40750709245488
87540,PR,perola,-23.80311503535487,-53.681556481341545
87545,PR,esao pauloeranca nova,-23.724490384820417,-53.810626266155246
87550,PR,altonia,-23.872209899988555,-53.89363846244438
87555,PR,sao jorge do patrocinio,-23.763918719333205,-53.87938637735108
87560,PR,ipora,-24.00466450460605,-53.70912663114627
87565,PR,cafezal do sul,-23.903774955428403,-53.51394314941996
87567,PR,guaipora,-24.24797456616393,-51.676012661460206
87569,PR,jangada,-24.01213445624456,-53.5355741240701
87570,PR,francisco alves,-24.0751199389005,-53.849695463995644
87575,PR,rio bonito,-8.474008102898447,-35.74210988587654
87580,PR,alto piquiri,-24.032902206870496,-53.43990038645353
87595,PR,brasilandia do sul,-24.197702834432953,-53.527514479518764
87600,PR,nova esao pauloeranca,-23.185601294687906,-52.20322163637834
87630,PR,atalaia,-23.151438380032214,-52.05225849207536
87640,PR,uniflor,-23.085717305429633,-52.15764349709474
87650,PR,cruzeiro do sul,-22.963163145447698,-52.16303020538697
87660,PR,paranacity,-22.930563296759704,-52.15322554887819
87666,PR,paranacity,-22.93170864043013,-52.15463002001629
87670,PR,inaja,-22.751384496279876,-52.198433484046404
87680,PR,paranapoema,-22.656836069117308,-52.083648676568565
87690,PR,jardim olinda,-22.55257661345575,-52.037545966940456
87701,PR,paranavai,-23.08484853416033,-52.46255628519911
87702,PR,paranavai,-23.07889710371989,-52.46484082474791
87703,PR,paranavai,-23.06701247445592,-52.46389302812027
87704,PR,paranavai,-23.077611594474234,-52.45753108641145
87705,PR,paranavai,-23.08102621666479,-52.45342341504171
87706,PR,paranavai,-23.078749930377416,-52.44049923971615
87707,PR,paranavai,-23.0862901165828,-52.44660357983436
87708,PR,paranavai,-23.091777753631536,-52.45477709058312
87709,PR,paranavai,-23.08148826891223,-52.46449665848025
87710,PR,paranavai,-23.097516577969778,-52.479229871952356
87711,PR,paranavai,-23.09658433058406,-52.46639022418029
87720,PR,paranavai,-23.07038299796452,-52.415197833312675
87722,PR,graciosa,-23.08450421862738,-52.60608207098351
87730,PR,santo antonio do caiua,-22.738781391302727,-52.34536406978998
87740,PR,sao joao do caiua,-22.855776734261298,-52.33697078958104
87750,PR,alto parana,-23.13006125254194,-52.3197783445193
87760,PR,tamboara,-23.20018077434139,-52.50013226540952
87770,PR,sao carlos do ivai,-23.316582942850907,-52.47736693764317
87780,PR,paraiso do norte,-23.283750328260403,-52.60463314519605
87790,PR,nova alianca do ivai,-23.177393961890367,-52.605347113825744
87800,PR,rondon,-23.417782342868346,-52.77247113778444
87810,PR,guaporema,-23.34091978457128,-52.77687409082995
87820,PR,cidade gaucha,-23.38220724380996,-52.940803207303915
87830,PR,tapira,-23.32009020500536,-53.07269393986758
87840,PR,mirador,-23.2364944640815,-52.76199117639663
87850,PR,amapora,-23.094637165544967,-52.787447986463896
87860,PR,planaltina do parana,-23.02210156863633,-52.92008490660836
87880,PR,guairaca,-22.938713896527727,-52.68733876537974
87890,PR,terra rica,-22.724726781537534,-52.623132914475306
87895,PR,terra rica adhemar de barros,-22.695239847771692,-52.71473171388854
87900,PR,loanda,-22.92958347247877,-53.13574977982756
87910,PR,santa isabel do ivai,-23.00499266118,-53.19447911242041
87913,PR,sao jose do ivai,-23.132248473047188,-53.277412074957645
87915,PR,santa monica,-23.13680926359213,-53.1049186383489
87920,PR,santa cruz de monte castelo,-22.958327628902346,-53.294718470522035
87930,PR,querencia do norte,-23.08450007975598,-53.484798988430775
87950,PR,porto rico,-22.77431473666494,-53.26778097372834
87955,PR,sao pedro do parana,-22.82736101715613,-53.21148363117398
87957,PR,porto sao jose,-23.130766639614933,-53.27503689942243
87960,PR,marilena,-22.73701730710775,-53.033788005441714
87970,PR,nova londrina,-22.763659341951225,-52.98823017245587
87980,PR,itauna do sul,-22.72981615225061,-52.88541164799502
87990,PR,diamante do norte,-22.65933104237836,-52.863673240809646
88000,SC,florianopolis,-27.46827814963834,-48.46685164154477
88010,SC,florianopolis,-27.59250418005418,-48.55237344398682
88015,SC,florianopolis,-27.58982723508972,-48.551098083243176
88020,SC,florianopolis,-27.593377954417797,-48.54407805369415
88021,SC,florianopolis,-27.61198912014901,-48.54466903061895
88025,SC,florianopolis,-27.57806626262492,-48.53615657513763
88030,SC,florianopolis,-27.562405777113813,-48.51319850360076
88032,SC,florianopolis,-27.547430859217467,-48.49811978788965
88034,SC,florianopolis,-27.58472479196964,-48.500856272338964
88035,SC,florianopolis,-27.59091136088682,-48.50875927897713
88036,SC,florianopolis,-27.58925804763082,-48.52289558724382
88037,SC,florianopolis,-27.599984353718312,-48.50599795971448
88040,SC,florianopolis,-27.60442632831307,-48.523571594475705
88045,SC,florianopolis,-27.608358469594542,-48.53373571905053
88047,SC,florianopolis,-27.654901829502514,-48.53099689480877
88048,SC,florianopolis,-27.653770702902808,-48.48326036557339
88049,SC,florianopolis,-27.685619435054498,-48.560611168205945
88050,SC,florianopolis,-27.519351252199915,-48.5158077560055
88051,SC,florianopolis,-27.492438186425282,-48.52631654050984
88052,SC,florianopolis,-27.476244691227574,-48.46015385958563
88053,SC,florianopolis,-27.442902759232563,-48.498446604048674
88054,SC,florianopolis,-27.432175348002676,-48.465165139115314
88056,SC,florianopolis,-27.41860564423055,-48.42663659495522
88058,SC,florianopolis,-27.443895204776123,-48.4015746821047
88060,SC,florianopolis,-27.4885629915138,-48.414938413198115
88061,SC,florianopolis floripa,-27.58207865011019,-48.432919844798846
88062,SC,florianopolis,-27.607543137270522,-48.47017587992992
88063,SC,florianopolis,-27.682198009573174,-48.49123168007608
88064,SC,florianopolis,-27.724936780137757,-48.54216442024819
88065,SC,florianopolis,-27.681321200562554,-48.506457857547076
88066,SC,florianopolis,-27.724146539498214,-48.50642951001655
88067,SC,florianopolis,-27.780742113379933,-48.521786169650476
88070,SC,florianopolis,-27.591505468661754,-48.58381413660142
88075,SC,florianopolis,-27.58468250972296,-48.580341944664134
88080,SC,florianopolis,-27.60629923710451,-48.5805203918708
88085,SC,florianopolis,-27.606828272332276,-48.59222683120177
88090,SC,florianopolis,-27.592201618781303,-48.59597081791509
88095,SC,florianopolis,-27.58256318267179,-48.59553096195689
88101,SC,sao jose,-27.59358018721955,-48.625099244910146
88102,SC,sao jose,-27.596478231972668,-48.616132580394684
88103,SC,sao jose,-27.60871635608695,-48.62911686474672
88104,SC,sao jose,-27.621892333820814,-48.63906879713497
88106,SC,sao jose,-27.60231553554509,-48.64251625056904
88107,SC,sao jose,-27.579829035260868,-48.66789655082968
88108,SC,sao jose,-27.5909092039094,-48.62342216150625
88110,SC,sao jose,-27.574895760004797,-48.61828998520518
88111,SC,sao jose,-27.566259711952622,-48.62550031549709
88113,SC,sao jose,-27.558170510074397,-48.63110316718467
88115,SC,sao jose,-27.54276334625233,-48.635000522957206
88117,SC,sao jose,-27.579006420433615,-48.6072062965732
88119,SC,sao jose,-27.57628805833657,-48.64586594185553
88122,SC,sao jose,-27.59935537506265,-48.68275699636142
88123,SC,sao jose,-27.58238268415067,-48.71582886706323
88125,SC,sao pedro de alcantara,-27.56801499816667,-48.77559406553406
88130,SC,palhoca,-27.637045938890164,-48.65571903576931
88131,SC,palhoca,-27.65747206870602,-48.666166488911706
88132,SC,palhoca,-27.648776211585172,-48.67940486705585
88133,SC,palhoca,-27.629547600811474,-48.664544343539234
88134,SC,palhoca,-27.68034147163333,-48.65132899307285
88135,SC,palhoca,-27.678138968259386,-48.68845108720292
88136,SC,palhoca,-27.640842399767607,-48.70851934786762
88137,SC,palhoca,-27.66063364390029,-48.66372140461259
88138,SC,palhoca,-27.753926417441956,-48.63349416431826
88139,SC,palhoca,-27.883950810652284,-48.59044831081352
88140,SC,santo amaro da imperatriz,-27.688477496222028,-48.77325261474217
88150,SC,aguas mornas,-27.700076237062717,-48.8354429033072
88160,SC,biguacu,-27.50659263110813,-48.64504535426978
88161,SC,biguacu,-27.512576604357363,-48.65322748392029
88162,SC,biguacu,-27.527041926878997,-48.64345039251235
88164,SC,biguacu,-27.49305744602362,-48.66432553680667
88165,SC,guaporanga biguacu,-27.48064876953945,-48.656762132023644
88168,SC,biguacu,-27.443501960530632,-48.63541144695718
88180,SC,antonio carlos,-27.516267737037733,-48.768420716044204
88190,SC,governador celso ramos,-27.341059828268932,-48.55249501763194
88200,SC,tijucas,-27.239372715824462,-48.63676546024551
88210,SC,porto belo,-27.156918925167133,-48.56761529461856
88215,SC,bombinhas,-27.15729033482312,-48.50553197897088
88220,SC,itapema,-27.110401692856072,-48.60847754647819
88230,SC,canelinha,-27.265663604167866,-48.76818754573919
88240,SC,sao joao batista,-27.27836171721293,-48.85110101865207
88260,SC,major gercino,-27.41804376302187,-48.99960161528701
88270,SC,nova trento,-27.284123947671503,-48.93168449585635
88295,SC,botuvera,-27.200822028030466,-49.07837365853379
88301,SC,itajai,-26.911409952514465,-48.656759695217836
88302,SC,itajai,-26.918572434765167,-48.65920421205806
88303,SC,itajai,-26.912525111580194,-48.67399602924613
88304,SC,itajai,-26.90298711562657,-48.67744811439331
88305,SC,itajai,-26.893510731515995,-48.675967987408825
88306,SC,itajai,-26.938216852666507,-48.639812131158635
88307,SC,itajai,-26.924942786184058,-48.67804477658756
88308,SC,itajai,-26.923703137151136,-48.69568029116979
88309,SC,itajai,-26.90377778103113,-48.69280989810994
88310,SC,itajai,-26.892701224284245,-48.69819708038689
88311,SC,itajai,-26.881196567166533,-48.70462045471022
88312,SC,itajai,-26.91223750086217,-48.705680644869176
88313,SC,itajai,-26.971307970209995,-48.68323247198162
88316,SC,itajai,-26.943776318482737,-48.71980200369017
88317,SC,itajai,-26.889937388371177,-48.73788715660573
88318,SC,itajai,-26.987472437460884,-48.79356042932898
88320,SC,ilhota,-26.903487620868347,-48.82434593641497
88330,SC,balneario camboriu,-26.992565809446997,-48.631994702232866
88331,SC,balneario camboriu,-26.966855882226593,-48.635952564072205
88332,SC,balneario camboriu,-27.01435103130463,-48.60568536901469
88333,SC,balneario camboriu,-28.081186373860085,-49.08096888267531
88334,SC,balneario camboriu,-27.047184336506657,-48.59288417317852
88336,SC,balneario camboriu,-27.02160875340207,-48.61603042430864
88337,SC,balneario camboriu,-27.006700031136596,-48.63577195424312
88338,SC,balneario camboriu,-26.977056196682554,-48.64466408814576
88339,SC,balneario camboriu,-26.965790425456518,-48.648148334285494
88340,SC,balneario camboriu,-27.023761848636468,-48.64896363970093
88341,SC,balneario camboriu,-27.033619172642137,-48.65127618785656
88343,SC,balneario camboriu,-27.037793218941797,-48.63849730530121
88345,SC,balneario camboriu,-27.030261960284573,-48.6614185168978
88347,SC,balneario camboriu,-27.034452,-48.66295274999999
88348,SC,balneario camboriu,-27.00212104858984,-48.658546628593555
88349,SC,balneario camboriu,-26.98366744886929,-48.68195989671969
88350,SC,brusque,-27.107621785804895,-48.93726397728216
88351,SC,brusque,-27.085214555141466,-48.91826769450689
88352,SC,brusque,-27.076073922164902,-48.89268806418384
88353,SC,brusque,-27.12335975116784,-48.911669671975304
88354,SC,brusque,-27.109644341854988,-48.926606605139206
88355,SC,brusque,-27.06546809508646,-48.904261040412635
88356,SC,brusque,-27.070195440102797,-48.86592694288417
88357,SC,brusque,-27.153394413082417,-48.8970438362968
88358,SC,brusque,-27.157172213613645,-48.93328613854935
88359,SC,brusque,-27.148660038627874,-48.95773034170955
88360,SC,guabiruba,-27.08920803257553,-48.98036022920132
88370,SC,navegantes botuvera,-26.888892993358066,-48.6555465230053
88371,SC,botuvera navegantes,-26.869585221834544,-48.683198613134934
88372,SC,navegantes,-26.844660566046176,-48.635251678579436
88373,SC,navegantes,-26.84735674377221,-48.658564650275665
88374,SC,navegantes,-26.796065057113076,-48.75628939061173
88375,SC,navegantes,-26.87243149929174,-48.66968376923783
88380,SC,balneario picarras,-26.7610671966605,-48.67909688461875
88385,SC,penha,-26.790947096031577,-48.631575850519475
88390,SC,barra velha,-26.659851823909243,-48.68900082491744
88395,SC,sao joao do itaperiu,-26.59795975922053,-48.78300709944939
88400,SC,ituporanga,-27.417855303300676,-49.59893604697447
88405,SC,rio bonito,-26.44999999999993,-50.83332999999993
88407,SC,chapadao do lageado,-27.589692033684216,-49.55069677396388
88410,SC,atalanta,-27.421159528330847,-49.78280582220689
88420,SC,agrolandia,-27.407283481910017,-49.829924483655695
88430,SC,petrolandia,-27.520769187258253,-49.68503956191387
88440,SC,imbuia,-27.48842746060358,-49.42236962081991
88443,SC,vidal ramos,-27.39168687389374,-49.36183874882437
88445,SC,leoberto leal,-27.507510860169198,-49.28803373665389
88450,SC,alfredo wagner,-27.700361517776894,-49.33066611282028
88460,SC,angelina,-27.581448262878546,-48.98437321816895
88470,SC,rancho queimado,-27.672547786878244,-49.02394095291629
88475,SC,anitapolis,-27.90430662228987,-49.12877194921923
88485,SC,sao bonifacio,-27.895470380745763,-48.93147166884187
88490,SC,paulo lopes,-27.978665492288254,-48.68271760811336
88495,SC,garopaba,-28.035429505504453,-48.627746848555816
88501,SC,lages,-27.817961265508973,-50.33084541862557
88502,SC,lages,-27.814532094315673,-50.32376433042658
88503,SC,lages,-27.826690670874143,-50.32810916210023
88504,SC,lages,-27.821744035398375,-50.34354990641139
88505,SC,lages,-27.80880004354359,-50.345117491325055
88506,SC,lages,-27.802734284016378,-50.33292259014191
88508,SC,lages,-27.805017536972812,-50.31397404866813
88509,SC,lages videira,-27.816416350148778,-50.313129157866996
88511,SC,lages,-27.830257386926718,-50.31505415155225
88512,SC,lages,-27.838347051587746,-50.34158051785336
88513,SC,lages,-27.84747748496056,-50.355471953866285
88514,SC,lages,-27.823127777165816,-50.3627058358032
88516,SC,lages,-27.803562045959904,-50.369968464993356
88517,SC,lages,-27.762056178972756,-50.33548754711226
88519,SC,lages,-27.78327061075152,-50.313801580812964
88520,SC,lages,-27.794715754693858,-50.305029771344806
88521,SC,lages,-27.781836639894248,-50.29194068708374
88523,SC,lages,-27.805165425881345,-50.30356216079918
88524,SC,lages,-27.796941824227495,-50.28545775576188
88525,SC,lages,-27.813348181111763,-50.28494445236182
88526,SC,lages,-27.827184876576013,-50.30679988557366
88535,SC,correia pinto,-27.584855462162366,-50.36487261734861
88538,SC,bocaina do sul,-27.742374432133783,-49.91391367826139
88540,SC,otacilio costa,-27.49916111124919,-50.11623180932524
88543,SC,painel,-27.932878606968615,-50.099236377331664
88545,SC,palmeira,-27.572435816881274,-50.15583427045854
88548,SC,capao alto,-27.937435798725488,-50.51100141093332
88550,SC,ponte alta,-27.47697936331506,-50.37887012360807
88570,SC,sao jose do cerrito,-27.658375279842787,-50.58710401989535
88580,SC,campo belo do sul,-27.8999223127214,-50.75991539161902
88585,SC,cerro negro,-27.79664291656152,-50.873465382459194
88590,SC,anita garibaldi,-27.6870849887108,-51.128215610104334
88598,SC,celso ramos,-27.63326939554436,-51.33708003869207
88600,SC,sao joaquim,-28.289411702198656,-49.934132530951246
88625,SC,urupema,-27.95481860711727,-49.8817340224016
88640,SC,bom jardim da serra,-28.334225049846616,-49.62343899893732
88650,SC,urubici,-28.000791237188217,-49.585873356754426
88658,SC,rio rufino,-27.863825563596833,-49.782550034819245
88680,SC,bom retiro,-27.798403799593693,-49.48858675370591
88701,SC,tubarao,-28.487948537343907,-49.00923309141154
88702,SC,tubarao,-28.49077174445454,-49.02592862467731
88703,SC,tubarao,-28.53230134123063,-49.05675256202058
88704,SC,tubarao,-28.476044079449693,-49.01237092217004
88705,SC,tubarao,-28.47860728317677,-48.995526285461615
88706,SC,tubarao,-28.484597536441754,-48.98520583924093
88708,SC,tubarao,-28.462242125268034,-49.02699333364768
88710,SC,treze de maio,-28.49810148472657,-49.102688990752185
88715,SC,jaguaruna,-28.631582976253362,-49.02290842795707
88717,SC,sangao,-28.66047770907112,-49.11127153843307
88720,SC,pedras grandes,-28.43635694924699,-49.185920749229766
88725,SC,azambuja,-28.493609999999933,-49.220279999999946
88730,SC,sao ludgero,-28.329296814471277,-49.17648053805345
88735,SC,gravatal,-28.328661782082964,-49.04888255363562
88740,SC,armazem,-28.259709463797925,-49.01764469022625
88745,SC,capivari de baixo,-28.444165229566483,-48.95660973919736
88750,SC,braco do norte,-28.274363631011397,-49.165508281528545
88760,SC,rio fortuna,-28.135094512798595,-49.11326684037735
88763,SC,santa rosa de lima,-28.03766880166721,-49.13092082272553
88765,SC,sao martinho,-28.166015202653163,-48.978286567663815
88770,SC,imarui,-28.341709362234802,-48.81793106831639
88780,SC,imbituba,-28.232438311255255,-48.68022343405556
88790,SC,laguna,-28.476154796011475,-48.784803095181964
88798,SC,pescaria brava,-28.38832670449332,-48.87285916212948
88801,SC,criciuma,-28.67674388926847,-49.369952289726626
88802,SC,criciuma,-28.68304638929913,-49.37017009408225
88803,SC,criciuma,-28.694580388658576,-49.37337830157301
88804,SC,criciuma,-28.691337854678498,-49.38692509116353
88805,SC,criciuma,-28.697535016088825,-49.40438550174973
88806,SC,criciuma,-28.69580346586012,-49.428141241648675
88807,SC,criciuma,-28.703218191855132,-49.432259828993345
88808,SC,criciuma,-28.70034740449999,-49.45498496605231
88809,SC,criciuma,-28.681542110014416,-49.387892216682495
88810,SC,criciuma,-28.66658207136883,-49.384593796974556
88811,SC,criciuma,-28.671668145547535,-49.360668603934755
88812,SC,criciuma,-28.75814315204097,-49.3476445923501
88813,SC,criciuma,-28.677873956073363,-49.3389173663823
88814,SC,criciuma,-28.7693645420287,-49.40812520783725
88815,SC,criciuma,-28.695375188314607,-49.347456177310825
88816,SC,criciuma,-28.718021973362323,-49.35981709203509
88817,SC,criciuma,-28.673286259792086,-49.414736080591595
88818,SC,criciuma,-28.66205454652089,-49.42485834186079
88819,SC,criciuma,-28.64503806015001,-49.43478751998691
88820,SC,icara,-28.71547404092626,-49.29957524570269
88828,SC,balneario rincao,-28.827613789684147,-49.23380837183449
88830,SC,morro da fumaca,-28.651422845577873,-49.21138436759042
88835,SC,morro da fumaca estacao cocal,-28.625960597518503,-49.237652771418205
88840,SC,urussanga,-28.523253780672906,-49.31878117615276
88845,SC,cocal do sul,-28.598350790692376,-49.324864480396
88850,SC,forquilhinha,-28.752404516560567,-49.47604925628972
88860,SC,sideropolis,-28.599036708901014,-49.427384753451285
88862,SC,treviso,-28.50902882081779,-49.45911120379162
88865,SC,nova veneza,-28.653457526883095,-49.49953380771339
88868,SC,nossa senhora de caravaggio,-25.58708143662768,-48.17945321546945
88870,SC,orleans,-28.358018902390246,-49.28832810730867
88880,SC,lauro muller,-28.389311725662147,-49.40567106503882
88890,SC,grao para,-28.183736999410407,-49.216786185059796
88900,SC,ararangua,-28.93545262473125,-49.47994597972731
88901,SC,ararangua,-28.942820561825762,-49.49888369069068
88902,SC,ararangua,-28.967166354447983,-49.5179622534497
88904,SC,ararangua,-28.953413779064608,-49.49908727581642
88905,SC,ararangua,-28.94521000139869,-49.48369500951278
88906,SC,ararangua,-28.939347399686987,-49.46628716688492
88910,SC,ararangua,-29.022749718494445,-49.60485206483155
88911,SC,ararangua,-28.938644897579543,-49.37060077338521
88914,SC,balneario arroio do silva,-28.986595523087722,-49.41759654335737
88915,SC,maracaja maracana,-28.85964273221934,-49.45142578856225
88920,SC,meleiro,-28.835135619617848,-49.63217351481785
88923,SC,sapiranga,-28.899945513324457,-49.54701568750369
88925,SC,morro grande,-28.803891071837114,-49.71488160666242
88930,SC,turvo,-28.927379256079945,-49.67859361739853
88934,SC,morro chato,-28.677712894943163,-49.10966127783367
